order_id,customer_id,order_date,product_id,quantity,total_amount,payment_status,payment_method
ORD1549,CUST078,2023-02-15,PROD003,5,40000,Completed,Cash
ORD1550,CUST051,2023-10-27,PROD009,4,48000,Failed,Cash
ORD1551,CUST193,2024-03-12,PROD007,2,36000,Pending,Transfer
ORD1552,CUST123,2023-04-07,PROD006,3,75000,Completed,Transfer
ORD1553,CUST026,2023-09-13,PROD005,5,20000,Failed,POS
ORD1554,CUST077,2023-06-01,PROD001,5,75000,Pending,Transfer
ORD1555,CUST034,2023-05-07,PROD005,4,16000,Pending,Cash
ORD1556,CUST116,2023-03-09,PROD001,5,75000,Completed,POS
ORD1557,CUST083,2023-05-27,PROD007,2,36000,Failed,Cash
ORD1558,CUST080,2023-10-11,PROD007,5,90000,Completed,Transfer
ORD1559,CUST051,2024-05-30,PROD010,3,60000,Completed,Cash
ORD1560,CUST106,2023-12-02,PROD008,3,105000,Pending,Transfer
ORD1561,CUST169,2023-10-11,PROD001,5,75000,Pending,Transfer
ORD1562,CUST193,2024-02-25,PROD006,1,25000,Failed,POS
ORD1563,CUST086,2023-11-13,PROD007,2,36000,Failed,POS
ORD1564,CUST076,2023-11-06,PROD010,3,60000,Completed,Transfer
ORD1565,CUST007,2024-02-01,PROD005,4,16000,Failed,Transfer
ORD1566,CUST190,2024-06-05,PROD008,4,140000,Failed,Transfer
ORD1567,CUST148,2024-03-26,PROD010,3,60000,Pending,Cash
ORD1568,CUST030,2023-03-02,PROD005,2,8000,Pending,Cash
ORD1569,CUST068,2023-02-08,PROD002,1,5000,Failed,Cash
ORD1570,CUST159,2023-03-08,PROD008,5,175000,Pending,POS
ORD1571,CUST140,2023-03-15,PROD007,4,72000,Pending,Transfer
ORD1572,CUST030,2023-09-22,PROD007,3,54000,Pending,Cash
ORD1573,CUST195,2024-03-09,PROD006,2,50000,Failed,POS
ORD1574,CUST157,2023-11-20,PROD006,4,100000,Completed,Transfer
ORD1575,CUST025,2023-02-20,PROD008,5,175000,Failed,Cash
ORD1576,CUST020,2023-04-18,PROD008,1,35000,Completed,POS
ORD1577,CUST079,2023-04-05,PROD010,2,40000,Pending,Transfer
ORD1578,CUST199,2024-04-11,PROD006,1,25000,Failed,POS
ORD1579,CUST109,2023-04-14,PROD002,3,15000,Pending,Cash
ORD1580,CUST131,2023-01-28,PROD007,4,72000,Completed,Cash
ORD1581,CUST051,2024-04-24,PROD006,4,100000,Completed,Transfer
ORD1582,CUST082,2024-03-06,PROD003,2,16000,Completed,Cash
ORD1583,CUST024,2023-03-06,PROD003,3,24000,Failed,POS
ORD1584,CUST185,2023-03-08,PROD002,2,10000,Completed,POS
ORD1585,CUST049,2023-08-11,PROD006,4,100000,Pending,Transfer
ORD1586,CUST053,2023-09-08,PROD010,5,100000,Completed,Cash
ORD1587,CUST128,2024-05-17,PROD009,2,24000,Pending,Transfer
ORD1588,CUST026,2023-11-21,PROD008,4,140000,Failed,Cash
ORD1589,CUST194,2023-09-14,PROD007,4,72000,Completed,Cash
ORD1590,CUST097,2023-10-05,PROD006,3,75000,Pending,POS
ORD1591,CUST044,2024-03-26,PROD008,3,105000,Pending,Transfer
ORD1592,CUST092,2023-02-25,PROD009,5,60000,Completed,Transfer
ORD1593,CUST014,2024-04-19,PROD008,2,70000,Completed,Cash
ORD1594,CUST032,2024-02-13,PROD006,2,50000,Pending,Transfer
ORD1595,CUST067,2023-02-14,PROD010,1,20000,Pending,POS
ORD1596,CUST071,2023-03-06,PROD009,4,48000,Failed,POS
ORD1597,CUST164,2023-09-02,PROD001,3,45000,Pending,Cash
ORD1598,CUST101,2023-03-11,PROD001,1,15000,Pending,Transfer
ORD1599,CUST083,2024-05-23,PROD004,4,12000,Pending,POS
ORD1600,CUST192,2024-06-15,PROD010,2,40000,Failed,Transfer
ORD1601,CUST012,2023-05-27,PROD009,5,60000,Pending,Cash
ORD1602,CUST138,2024-04-21,PROD006,3,75000,Completed,Cash
ORD1603,CUST138,2024-01-08,PROD005,3,12000,Failed,Transfer
ORD1604,CUST009,2024-05-04,PROD009,5,60000,Completed,Transfer
ORD1605,CUST071,2024-02-06,PROD005,5,20000,Pending,POS
ORD1606,CUST174,2024-02-17,PROD005,5,20000,Failed,Transfer
ORD1607,CUST083,2023-07-19,PROD004,1,3000,Failed,Transfer
ORD1608,CUST076,2024-05-05,PROD009,1,12000,Failed,POS
ORD1609,CUST070,2023-03-18,PROD008,4,140000,Failed,Transfer
ORD1610,CUST106,2023-03-01,PROD001,1,15000,Pending,POS
ORD1611,CUST157,2024-06-22,PROD001,5,75000,Pending,POS
ORD1612,CUST157,2023-08-19,PROD007,1,18000,Failed,POS
ORD1613,CUST143,2024-01-19,PROD005,2,8000,Failed,Transfer
ORD1614,CUST136,2024-06-04,PROD004,4,12000,Failed,POS
ORD1615,CUST089,2023-10-08,PROD009,3,36000,Failed,POS
ORD1616,CUST143,2023-07-15,PROD010,1,20000,Pending,Transfer
ORD1617,CUST170,2023-12-26,PROD009,4,48000,Pending,Transfer
ORD1618,CUST179,2024-02-01,PROD003,3,24000,Completed,Cash
ORD1619,CUST058,2023-08-09,PROD006,3,75000,Failed,Cash
ORD1620,CUST110,2023-12-08,PROD004,2,6000,Failed,Transfer
ORD1621,CUST039,2023-07-21,PROD002,1,5000,Completed,Transfer
ORD1622,CUST009,2024-04-19,PROD006,5,125000,Pending,Cash
ORD1623,CUST136,2024-06-04,PROD003,4,32000,Pending,Cash
ORD1624,CUST047,2024-05-11,PROD003,2,16000,Failed,Transfer
ORD1625,CUST142,2023-09-10,PROD005,5,20000,Pending,Cash
ORD1626,CUST021,2023-08-08,PROD006,2,50000,Failed,Cash
ORD1627,CUST172,2024-06-22,PROD005,5,20000,Completed,POS
ORD1628,CUST103,2024-01-14,PROD002,4,20000,Completed,Cash
ORD1629,CUST165,2024-06-14,PROD006,1,25000,Completed,Cash
ORD1630,CUST058,2024-02-20,PROD008,2,70000,Pending,POS
ORD1631,CUST146,2023-10-04,PROD005,3,12000,Pending,Cash
ORD1632,CUST144,2023-07-25,PROD008,4,140000,Completed,POS
ORD1633,CUST139,2024-06-01,PROD001,4,60000,Completed,POS
ORD1634,CUST072,2023-01-08,PROD005,1,4000,Failed,Cash
ORD1635,CUST085,2024-01-04,PROD008,5,175000,Completed,POS
ORD1636,CUST176,2023-12-27,PROD005,1,4000,Completed,Cash
ORD1637,CUST104,2023-09-11,PROD010,1,20000,Completed,Transfer
ORD1638,CUST006,2023-05-17,PROD009,2,24000,Completed,Transfer
ORD1639,CUST191,2023-12-10,PROD008,1,35000,Completed,Transfer
ORD1640,CUST098,2024-03-22,PROD002,3,15000,Failed,Cash
ORD1641,CUST131,2024-04-18,PROD008,2,70000,Completed,Transfer
ORD1642,CUST148,2023-11-26,PROD003,3,24000,Pending,Transfer
ORD1643,CUST186,2023-01-14,PROD002,4,20000,Completed,Cash
ORD1644,CUST137,2023-02-07,PROD004,3,9000,Pending,POS
ORD1645,CUST119,2023-10-16,PROD008,5,175000,Failed,Cash
ORD1646,CUST081,2023-01-24,PROD004,5,15000,Pending,Transfer
ORD1647,CUST001,2024-02-03,PROD002,2,10000,Completed,Transfer
ORD1648,CUST168,2024-05-19,PROD008,3,105000,Failed,POS
ORD1649,CUST079,2023-07-08,PROD008,4,140000,Pending,Transfer
ORD1650,CUST059,2024-01-06,PROD001,2,30000,Completed,Cash
ORD1651,CUST011,2024-06-16,PROD003,2,16000,Pending,Cash
ORD1652,CUST158,2023-04-12,PROD010,4,80000,Completed,Cash
ORD1653,CUST077,2023-08-02,PROD009,3,36000,Failed,POS
ORD1654,CUST182,2023-05-09,PROD001,1,15000,Pending,POS
ORD1655,CUST138,2023-11-29,PROD007,1,18000,Completed,POS
ORD1656,CUST119,2023-05-21,PROD010,5,100000,Failed,Transfer
ORD1657,CUST010,2023-10-02,PROD004,2,6000,Failed,POS
ORD1658,CUST198,2024-02-21,PROD008,2,70000,Failed,Transfer
ORD1659,CUST167,2024-04-19,PROD010,1,20000,Completed,Cash
ORD1660,CUST058,2023-10-29,PROD007,2,36000,Failed,POS
ORD1661,CUST001,2023-03-04,PROD006,3,75000,Completed,Transfer
ORD1662,CUST054,2023-07-29,PROD008,3,105000,Completed,Transfer
ORD1663,CUST181,2024-06-05,PROD010,3,60000,Pending,Transfer
ORD1664,CUST137,2024-04-28,PROD001,1,15000,Pending,Cash
ORD1665,CUST056,2023-11-13,PROD008,2,70000,Completed,Cash
ORD1666,CUST156,2024-02-22,PROD010,4,80000,Failed,Cash
ORD1667,CUST122,2024-06-29,PROD008,1,35000,Completed,POS
ORD1668,CUST001,2023-09-24,PROD003,3,24000,Pending,POS
ORD1669,CUST032,2023-05-01,PROD001,2,30000,Completed,Cash
ORD1670,CUST034,2023-06-18,PROD003,1,8000,Failed,POS
ORD1671,CUST020,2023-06-05,PROD010,1,20000,Failed,POS
ORD1672,CUST078,2023-02-24,PROD008,4,140000,Failed,Cash
ORD1673,CUST192,2024-04-01,PROD002,2,10000,Failed,POS
ORD1674,CUST166,2023-08-31,PROD008,3,105000,Completed,Transfer
ORD1675,CUST021,2023-05-16,PROD002,3,15000,Failed,Cash
ORD1676,CUST072,2024-06-24,PROD005,5,20000,Completed,Cash
ORD1677,CUST194,2024-04-04,PROD001,5,75000,Completed,POS
ORD1678,CUST152,2023-09-26,PROD002,5,25000,Failed,Transfer
ORD1679,CUST200,2024-06-17,PROD007,2,36000,Pending,Cash
ORD1680,CUST180,2023-06-11,PROD002,3,15000,Failed,POS
ORD1681,CUST008,2023-09-24,PROD007,4,72000,Completed,Cash
ORD1682,CUST010,2023-03-20,PROD001,2,30000,Completed,POS
ORD1683,CUST003,2023-09-16,PROD006,2,50000,Failed,Transfer
ORD1684,CUST094,2023-08-21,PROD007,2,36000,Completed,POS
ORD1685,CUST067,2023-07-29,PROD004,3,9000,Completed,Cash
ORD1686,CUST006,2023-08-26,PROD003,1,8000,Pending,POS
ORD1687,CUST174,2023-07-17,PROD001,2,30000,Completed,Cash
ORD1688,CUST091,2024-06-28,PROD009,2,24000,Pending,Transfer
ORD1689,CUST085,2023-04-10,PROD004,4,12000,Completed,Transfer
ORD1690,CUST117,2023-03-20,PROD001,5,75000,Completed,POS
ORD1691,CUST191,2024-03-17,PROD007,2,36000,Completed,Cash
ORD1692,CUST001,2023-11-27,PROD010,1,20000,Completed,POS
ORD1693,CUST012,2023-09-09,PROD004,2,6000,Completed,Transfer
ORD1694,CUST117,2023-11-23,PROD004,3,9000,Pending,Cash
ORD1695,CUST061,2023-10-03,PROD008,5,175000,Pending,POS
ORD1696,CUST019,2023-01-01,PROD005,5,20000,Completed,Transfer
ORD1697,CUST199,2023-04-19,PROD009,4,48000,Completed,POS
ORD1698,CUST010,2023-02-28,PROD008,5,175000,Completed,POS
ORD1699,CUST175,2024-02-07,PROD002,4,20000,Failed,POS
ORD1700,CUST016,2024-01-15,PROD010,2,40000,Failed,POS
ORD1701,CUST029,2023-07-11,PROD008,1,35000,Pending,Cash
ORD1702,CUST055,2023-08-01,PROD006,1,25000,Failed,Cash
ORD1703,CUST032,2024-01-26,PROD005,5,20000,Pending,POS
ORD1704,CUST021,2024-05-04,PROD004,4,12000,Completed,Cash
ORD1705,CUST189,2023-12-04,PROD007,1,18000,Failed,Cash
ORD1706,CUST131,2023-05-04,PROD006,3,75000,Completed,Transfer
ORD1707,CUST118,2024-03-01,PROD005,5,20000,Failed,Cash
ORD1708,CUST048,2023-01-25,PROD010,2,40000,Failed,Cash
ORD1709,CUST177,2024-04-12,PROD006,1,25000,Failed,Transfer
ORD1710,CUST151,2024-04-02,PROD001,5,75000,Completed,Transfer
ORD1711,CUST048,2024-03-23,PROD010,5,100000,Pending,Cash
ORD1712,CUST169,2023-05-17,PROD010,2,40000,Failed,Cash
ORD1713,CUST190,2023-10-10,PROD002,3,15000,Completed,POS
ORD1714,CUST130,2024-04-20,PROD005,3,12000,Completed,POS
ORD1715,CUST026,2024-03-22,PROD003,4,32000,Completed,POS
ORD1716,CUST114,2023-04-01,PROD001,1,15000,Failed,POS
ORD1717,CUST058,2023-02-16,PROD001,4,60000,Failed,Cash
ORD1718,CUST161,2023-01-12,PROD009,5,60000,Completed,Cash
ORD1719,CUST166,2023-11-16,PROD005,2,8000,Pending,POS
ORD1720,CUST015,2024-06-25,PROD002,2,10000,Failed,Transfer
ORD1721,CUST146,2024-02-12,PROD002,5,25000,Completed,Transfer
ORD1722,CUST075,2023-06-23,PROD003,2,16000,Failed,Transfer
ORD1723,CUST166,2024-06-28,PROD003,3,24000,Pending,Transfer
ORD1724,CUST005,2023-04-22,PROD008,5,175000,Pending,POS
ORD1725,CUST150,2024-01-14,PROD009,2,24000,Pending,POS
ORD1726,CUST130,2023-10-15,PROD002,1,5000,Pending,Cash
ORD1727,CUST006,2023-01-24,PROD005,5,20000,Pending,Transfer
ORD1728,CUST104,2023-12-02,PROD007,4,72000,Failed,Transfer
ORD1729,CUST146,2024-05-03,PROD010,3,60000,Completed,Transfer
ORD1730,CUST119,2023-06-17,PROD008,5,175000,Pending,Cash
ORD1731,CUST015,2023-03-06,PROD003,2,16000,Failed,POS
ORD1732,CUST039,2023-12-19,PROD005,2,8000,Failed,Cash
ORD1733,CUST065,2023-06-15,PROD006,1,25000,Failed,POS
ORD1734,CUST034,2023-12-15,PROD001,1,15000,Completed,POS
ORD1735,CUST005,2023-08-24,PROD009,1,12000,Completed,Cash
ORD1736,CUST089,2023-07-09,PROD001,1,15000,Pending,Cash
ORD1737,CUST166,2024-02-03,PROD005,1,4000,Pending,Transfer
ORD1738,CUST191,2024-04-12,PROD004,1,3000,Completed,POS
ORD1739,CUST157,2023-08-10,PROD001,2,30000,Pending,Transfer
ORD1740,CUST187,2023-10-03,PROD009,4,48000,Completed,POS
ORD1741,CUST033,2023-10-24,PROD005,3,12000,Pending,Cash
ORD1742,CUST168,2023-07-31,PROD009,5,60000,Completed,POS
ORD1743,CUST189,2023-01-26,PROD008,1,35000,Completed,Cash
ORD1744,CUST093,2023-12-19,PROD007,5,90000,Failed,Cash
ORD1745,CUST196,2024-01-05,PROD006,5,125000,Pending,POS
ORD1746,CUST094,2024-01-11,PROD001,3,45000,Failed,POS
ORD1747,CUST034,2023-09-15,PROD008,2,70000,Failed,POS
ORD1748,CUST113,2023-06-08,PROD003,3,24000,Completed,Cash
ORD1749,CUST123,2023-01-05,PROD007,1,18000,Pending,Transfer
ORD1750,CUST149,2023-04-23,PROD006,4,100000,Failed,Cash
ORD1751,CUST100,2023-02-17,PROD006,2,50000,Completed,Cash
ORD1752,CUST166,2023-05-09,PROD009,4,48000,Failed,Cash
ORD1753,CUST045,2024-03-22,PROD001,2,30000,Completed,POS
ORD1754,CUST022,2023-09-03,PROD004,5,15000,Pending,Cash
ORD1755,CUST010,2024-04-02,PROD004,2,6000,Completed,Transfer
ORD1756,CUST112,2023-01-22,PROD009,1,12000,Completed,POS
ORD1757,CUST181,2024-04-12,PROD003,3,24000,Pending,POS
ORD1758,CUST124,2023-02-23,PROD008,5,175000,Pending,Transfer
ORD1759,CUST087,2023-07-30,PROD010,3,60000,Failed,Cash
ORD1760,CUST078,2023-02-25,PROD002,5,25000,Pending,Transfer
ORD1761,CUST181,2023-08-18,PROD010,5,100000,Pending,POS
ORD1762,CUST056,2024-03-30,PROD006,2,50000,Completed,Cash
ORD1763,CUST105,2023-11-08,PROD003,3,24000,Failed,Cash
ORD1764,CUST183,2023-05-25,PROD003,2,16000,Completed,POS
ORD1765,CUST128,2023-09-15,PROD006,1,25000,Failed,Transfer
ORD1766,CUST066,2023-01-18,PROD005,2,8000,Completed,Cash
ORD1767,CUST113,2024-06-10,PROD006,2,50000,Completed,POS
ORD1768,CUST013,2024-04-21,PROD003,5,40000,Completed,POS
ORD1769,CUST074,2023-07-16,PROD005,1,4000,Pending,Transfer
ORD1770,CUST185,2023-03-21,PROD001,3,45000,Failed,POS
ORD1771,CUST103,2023-12-17,PROD009,4,48000,Failed,Transfer
ORD1772,CUST023,2024-02-22,PROD006,1,25000,Completed,Transfer
ORD1773,CUST048,2023-03-15,PROD005,1,4000,Pending,POS
ORD1774,CUST124,2024-05-11,PROD001,4,60000,Failed,Cash
ORD1775,CUST117,2023-07-13,PROD001,2,30000,Failed,POS
ORD1776,CUST193,2024-03-21,PROD006,5,125000,Completed,POS
ORD1777,CUST051,2023-10-13,PROD008,2,70000,Failed,Cash
ORD1778,CUST076,2024-05-21,PROD010,2,40000,Completed,Transfer
ORD1779,CUST149,2023-01-01,PROD004,4,12000,Pending,Transfer
ORD1780,CUST040,2023-02-14,PROD005,5,20000,Failed,Cash
ORD1781,CUST048,2023-09-20,PROD006,1,25000,Failed,Transfer
ORD1782,CUST035,2023-09-09,PROD006,1,25000,Failed,Transfer
ORD1783,CUST056,2024-04-13,PROD004,5,15000,Failed,Transfer
ORD1784,CUST022,2023-09-25,PROD007,1,18000,Completed,Cash
ORD1785,CUST147,2023-07-08,PROD006,3,75000,Failed,Cash
ORD1786,CUST012,2024-02-03,PROD005,3,12000,Pending,POS
ORD1787,CUST066,2023-07-12,PROD010,3,60000,Pending,Cash
ORD1788,CUST172,2023-12-04,PROD009,5,60000,Pending,Transfer
ORD1789,CUST003,2023-10-16,PROD002,2,10000,Pending,Transfer
ORD1790,CUST182,2023-08-22,PROD009,2,24000,Failed,Transfer
ORD1791,CUST130,2023-02-01,PROD010,1,20000,Failed,Cash
ORD1792,CUST092,2023-10-11,PROD005,4,16000,Completed,Cash
ORD1793,CUST084,2023-03-18,PROD004,3,9000,Failed,Cash
ORD1794,CUST005,2023-02-14,PROD004,3,9000,Pending,Cash
ORD1795,CUST187,2023-06-24,PROD009,2,24000,Pending,Cash
ORD1796,CUST067,2023-06-10,PROD010,1,20000,Completed,Transfer
ORD1797,CUST161,2023-09-26,PROD006,4,100000,Failed,Transfer
ORD1798,CUST115,2023-10-13,PROD008,3,105000,Pending,Transfer
ORD1799,CUST144,2024-01-10,PROD009,2,24000,Pending,POS
ORD1800,CUST003,2023-02-16,PROD009,1,12000,Failed,Cash
ORD1801,CUST131,2023-06-11,PROD001,5,75000,Pending,Cash
ORD1802,CUST029,2024-02-25,PROD007,5,90000,Failed,POS
ORD1803,CUST062,2023-12-05,PROD004,3,9000,Failed,Cash
ORD1804,CUST095,2023-05-07,PROD006,4,100000,Pending,Transfer
ORD1805,CUST078,2023-09-19,PROD003,4,32000,Failed,POS
ORD1806,CUST099,2023-08-06,PROD006,4,100000,Pending,POS
ORD1807,CUST085,2023-03-18,PROD008,3,105000,Pending,Cash
ORD1808,CUST040,2023-03-28,PROD008,1,35000,Completed,Transfer
ORD1809,CUST030,2024-02-14,PROD005,2,8000,Failed,Transfer
ORD1810,CUST047,2023-03-18,PROD010,2,40000,Completed,Cash
ORD1811,CUST089,2023-09-07,PROD010,4,80000,Failed,Transfer
ORD1812,CUST131,2023-08-27,PROD002,5,25000,Pending,Transfer
ORD1813,CUST196,2024-05-09,PROD001,3,45000,Completed,POS
ORD1814,CUST159,2024-03-23,PROD010,1,20000,Pending,Cash
ORD1815,CUST106,2023-01-31,PROD006,2,50000,Pending,Transfer
ORD1816,CUST145,2023-04-08,PROD010,3,60000,Pending,Transfer
ORD1817,CUST132,2023-02-11,PROD004,5,15000,Failed,POS
ORD1818,CUST066,2023-07-14,PROD009,5,60000,Failed,Cash
ORD1819,CUST057,2024-02-06,PROD006,3,75000,Failed,Transfer
ORD1820,CUST050,2024-02-12,PROD002,3,15000,Pending,POS
ORD1821,CUST147,2023-10-02,PROD007,2,36000,Completed,POS
ORD1822,CUST198,2023-12-26,PROD005,2,8000,Failed,Cash
ORD1823,CUST085,2023-02-12,PROD010,5,100000,Failed,Transfer
ORD1824,CUST137,2023-08-05,PROD001,1,15000,Failed,POS
ORD1825,CUST166,2024-05-04,PROD003,4,32000,Failed,Cash
ORD1826,CUST073,2024-03-12,PROD005,1,4000,Pending,POS
ORD1827,CUST167,2023-09-04,PROD009,4,48000,Pending,Transfer
ORD1828,CUST031,2023-10-14,PROD004,3,9000,Pending,Cash
ORD1829,CUST125,2023-03-21,PROD010,5,100000,Completed,Transfer
ORD1830,CUST114,2023-03-01,PROD005,2,8000,Failed,Transfer
ORD1831,CUST140,2023-06-13,PROD007,5,90000,Completed,Cash
ORD1832,CUST012,2023-01-27,PROD005,2,8000,Failed,Transfer
ORD1833,CUST168,2024-05-31,PROD005,4,16000,Completed,Transfer
ORD1834,CUST074,2024-01-18,PROD006,4,100000,Failed,POS
ORD1835,CUST036,2024-04-22,PROD004,5,15000,Pending,Cash
ORD1836,CUST118,2023-09-05,PROD009,5,60000,Completed,Cash
ORD1837,CUST012,2024-03-11,PROD001,3,45000,Completed,Transfer
ORD1838,CUST067,2024-01-09,PROD008,2,70000,Failed,POS
ORD1839,CUST172,2024-05-29,PROD004,4,12000,Pending,Transfer
ORD1840,CUST059,2023-10-20,PROD006,1,25000,Pending,POS
ORD1841,CUST048,2024-05-05,PROD003,5,40000,Failed,POS
ORD1842,CUST079,2023-12-27,PROD007,4,72000,Failed,Cash
ORD1843,CUST050,2023-08-14,PROD002,4,20000,Pending,Transfer
ORD1844,CUST095,2023-03-17,PROD006,2,50000,Failed,POS
ORD1845,CUST040,2023-01-23,PROD007,5,90000,Failed,Transfer
ORD1846,CUST068,2023-02-17,PROD010,3,60000,Pending,Transfer
ORD1847,CUST118,2023-08-13,PROD008,3,105000,Failed,Transfer
ORD1848,CUST180,2024-02-13,PROD004,2,6000,Pending,Cash
ORD1849,CUST132,2024-02-26,PROD008,1,35000,Completed,POS
ORD1850,CUST142,2023-09-18,PROD005,3,12000,Failed,Transfer
ORD1851,CUST088,2024-05-30,PROD008,1,35000,Failed,Cash
ORD1852,CUST012,2023-11-08,PROD009,3,36000,Completed,Transfer
ORD1853,CUST087,2024-05-04,PROD001,5,75000,Pending,POS
ORD1854,CUST168,2024-03-09,PROD005,3,12000,Failed,POS
ORD1855,CUST124,2023-10-26,PROD007,5,90000,Pending,POS
ORD1856,CUST174,2023-05-05,PROD004,2,6000,Completed,Transfer
ORD1857,CUST158,2023-01-25,PROD008,3,105000,Pending,Transfer
ORD1858,CUST178,2023-04-30,PROD010,5,100000,Failed,Transfer
ORD1859,CUST023,2024-04-30,PROD008,5,175000,Completed,Cash
ORD1860,CUST131,2023-08-13,PROD008,4,140000,Pending,Transfer
ORD1861,CUST086,2024-03-10,PROD007,3,54000,Pending,Transfer
ORD1862,CUST129,2024-03-28,PROD008,3,105000,Pending,POS
ORD1863,CUST087,2023-02-15,PROD009,3,36000,Failed,Cash
ORD1864,CUST162,2023-11-25,PROD002,4,20000,Failed,POS
ORD1865,CUST008,2023-01-06,PROD002,5,25000,Failed,POS
ORD1866,CUST061,2023-05-06,PROD005,1,4000,Completed,POS
ORD1867,CUST008,2023-09-28,PROD008,4,140000,Completed,POS
ORD1868,CUST153,2023-09-14,PROD008,5,175000,Completed,Transfer
ORD1869,CUST131,2023-06-29,PROD006,1,25000,Failed,Cash
ORD1870,CUST151,2023-12-13,PROD001,5,75000,Pending,POS
ORD1871,CUST031,2023-12-16,PROD002,5,25000,Failed,Cash
ORD1872,CUST069,2023-06-28,PROD003,1,8000,Completed,Cash
ORD1873,CUST012,2024-06-06,PROD007,4,72000,Pending,POS
ORD1874,CUST128,2023-05-24,PROD008,2,70000,Failed,Cash
ORD1875,CUST054,2023-11-09,PROD010,1,20000,Pending,POS
ORD1876,CUST133,2023-03-26,PROD004,5,15000,Completed,Transfer
ORD1877,CUST121,2023-01-06,PROD007,2,36000,Failed,POS
ORD1878,CUST135,2024-01-27,PROD002,1,5000,Completed,Transfer
ORD1879,CUST115,2024-02-22,PROD005,1,4000,Pending,Transfer
ORD1880,CUST112,2023-06-22,PROD001,2,30000,Failed,Transfer
ORD1881,CUST009,2023-07-29,PROD010,4,80000,Failed,POS
ORD1882,CUST066,2024-06-10,PROD001,5,75000,Pending,POS
ORD1883,CUST163,2024-06-18,PROD002,3,15000,Failed,POS
ORD1884,CUST103,2024-06-26,PROD009,1,12000,Failed,POS
ORD1885,CUST077,2023-09-02,PROD007,1,18000,Failed,Transfer
ORD1886,CUST147,2024-03-04,PROD005,3,12000,Failed,Transfer
ORD1887,CUST110,2023-02-01,PROD006,4,100000,Pending,Transfer
ORD1888,CUST134,2023-08-11,PROD005,5,20000,Pending,Cash
ORD1889,CUST026,2024-04-22,PROD002,4,20000,Failed,Transfer
ORD1890,CUST072,2023-07-15,PROD002,4,20000,Failed,POS
ORD1891,CUST100,2023-11-04,PROD005,4,16000,Failed,Cash
ORD1892,CUST081,2023-08-25,PROD008,2,70000,Pending,Transfer
ORD1893,CUST195,2024-05-28,PROD008,2,70000,Failed,Transfer
ORD1894,CUST179,2023-02-25,PROD005,4,16000,Pending,Cash
ORD1895,CUST118,2023-04-30,PROD002,5,25000,Completed,Cash
ORD1896,CUST023,2024-02-01,PROD003,2,16000,Completed,Transfer
ORD1897,CUST088,2023-10-29,PROD004,1,3000,Pending,Cash
ORD1898,CUST139,2023-01-31,PROD009,3,36000,Completed,Transfer
ORD1899,CUST076,2023-07-22,PROD004,5,15000,Completed,Cash
ORD1900,CUST008,2024-06-12,PROD004,2,6000,Completed,Cash
ORD1901,CUST100,2024-01-02,PROD007,1,18000,Pending,POS
ORD1902,CUST073,2024-02-06,PROD001,1,15000,Failed,Cash
ORD1903,CUST197,2024-05-04,PROD006,3,75000,Completed,Cash
ORD1904,CUST035,2023-07-10,PROD003,2,16000,Completed,Transfer
ORD1905,CUST057,2023-04-05,PROD005,2,8000,Failed,Transfer
ORD1906,CUST097,2023-12-13,PROD002,5,25000,Completed,Transfer
ORD1907,CUST080,2024-03-02,PROD001,3,45000,Failed,Cash
ORD1908,CUST119,2023-03-31,PROD008,5,175000,Failed,Transfer
ORD1909,CUST071,2023-01-06,PROD002,2,10000,Completed,Transfer
ORD1910,CUST117,2024-01-13,PROD008,5,175000,Failed,Transfer
ORD1911,CUST048,2024-06-26,PROD006,2,50000,Pending,POS
ORD1912,CUST079,2023-03-04,PROD003,5,40000,Failed,POS
ORD1913,CUST152,2023-10-05,PROD003,1,8000,Failed,Transfer
ORD1914,CUST080,2023-09-06,PROD010,2,40000,Completed,Transfer
ORD1915,CUST139,2024-03-30,PROD004,3,9000,Completed,Cash
ORD1916,CUST134,2023-06-04,PROD006,2,50000,Failed,POS
ORD1917,CUST149,2023-06-06,PROD002,5,25000,Pending,POS
ORD1918,CUST159,2024-06-13,PROD006,4,100000,Completed,Cash
ORD1919,CUST149,2023-08-19,PROD005,5,20000,Failed,Transfer
ORD1920,CUST079,2023-08-03,PROD002,5,25000,Completed,Transfer
ORD1921,CUST013,2023-09-30,PROD008,2,70000,Completed,Transfer
ORD1922,CUST009,2023-08-24,PROD010,4,80000,Failed,Cash
ORD1923,CUST145,2024-01-23,PROD007,5,90000,Pending,Transfer
ORD1924,CUST198,2023-07-05,PROD004,2,6000,Completed,POS
ORD1925,CUST137,2023-04-19,PROD005,5,20000,Failed,Transfer
ORD1926,CUST012,2024-03-18,PROD007,4,72000,Completed,Cash
ORD1927,CUST102,2023-06-25,PROD004,1,3000,Completed,POS
ORD1928,CUST135,2024-03-10,PROD010,2,40000,Pending,Cash
ORD1929,CUST142,2023-05-20,PROD010,1,20000,Pending,POS
ORD1930,CUST196,2024-01-30,PROD008,2,70000,Failed,POS
ORD1931,CUST116,2023-06-29,PROD004,5,15000,Completed,POS
ORD1932,CUST051,2023-11-15,PROD003,5,40000,Failed,POS
ORD1933,CUST071,2024-06-27,PROD002,4,20000,Failed,Cash
ORD1934,CUST044,2023-03-14,PROD008,1,35000,Completed,POS
ORD1935,CUST031,2024-05-17,PROD002,3,15000,Failed,Cash
